trial_id,experiment_id,experiment_type,scene_id,scene_type,object_categories,prompt,prompt_type,method,expected_candidate_id,expected_display_id,notes,started_at_epoch_s,scene_observation_path,session_id,status,candidate_count,question_count,resolved_candidate_id,latency_s,updated_at_epoch_s,outcome,operator_note,finished_at_epoch_s,audit_failure_reason,audit_reviewed,include_in_audit,prompt_text,candidate_set_size,candidate_state,correct,num_questions,latency_sec,prompt_length,target_category,attribute_type,prompt_id,exact_prompt_key,prompt_norm,has_my,has_color,has_spatial,has_relation,has_size,has_modifier,prompt_object_category,prompt_pool_key,prompt_pool_n,prompt_pool_unique_n,prompt_pool_repetition_rate,prompt_text_repeat_count_in_pool
trial_20260517_204643_6da29a,top_cups_01,main,scene_031,mixed,[],Pick up metal cup.,clear,top_score,,,,1779018404.5801537,/home/haoandong/ask2act/services/a6000_web/artifacts/offline_experiments/top_cups_01/scenes/scene_031/observation.jpg,aee928db-4e17-4222-9175-b80a1b9377d7,finished,1,0,cand_001,3.2315194606781006,1779018407.811723,correct,,1779018407.8116236,,False,True,Pick up metal cup.,1,"{'plausible': ['cand_001'], 'eliminated': [], 'last_removed': []}",1,0,3.2315194606781006,18,,,Pick up metal cup.,scene_031::Pick up metal cup.,pick up metal cup,0,0,0,0,0,0,cup,scene_031|clear,14,10,0.2857142857142857,1
trial_20260517_204658_c4091d,top_cups_01,main,scene_031,mixed,[],Pick up left cup.,clear,top_score,,,,1779018419.696129,/home/haoandong/ask2act/services/a6000_web/artifacts/offline_experiments/top_cups_01/scenes/scene_031/observation.jpg,9be53f9d-bdea-48a5-add3-65ec97e7cb6a,finished,1,0,cand_001,6.620066165924072,1779018426.3162484,correct,,1779018426.316143,,False,True,Pick up left cup.,1,"{'plausible': ['cand_001'], 'eliminated': [], 'last_removed': []}",1,0,6.620066165924072,17,,,Pick up left cup.,scene_031::Pick up left cup.,pick up left cup,0,0,1,0,0,1,cup,scene_031|clear,14,10,0.2857142857142857,1
trial_20260517_204717_172036,top_cups_01,main,scene_031,mixed,[],Pick up right cup.,clear,random_candidate,,,,1779018438.354494,/home/haoandong/ask2act/services/a6000_web/artifacts/offline_experiments/top_cups_01/scenes/scene_031/observation.jpg,51b37ff8-9fe7-485c-937b-f48be2b0b2aa,finished,1,0,cand_001,6.540776014328003,1779018444.895328,correct,,1779018444.8952165,,False,True,Pick up right cup.,1,"{'plausible': ['cand_001'], 'eliminated': [], 'last_removed': []}",1,0,6.540776014328003,18,,,Pick up right cup.,scene_031::Pick up right cup.,pick up right cup,0,0,1,0,0,1,cup,scene_031|clear,14,10,0.2857142857142857,1
trial_20260517_204751_aff023,top_cups_01,main,scene_031,mixed,[],Pick up the red bottle.,clear,random_candidate,,,,1779018472.916321,/home/haoandong/ask2act/services/a6000_web/artifacts/offline_experiments/top_cups_01/scenes/scene_031/observation.jpg,3df67bb7-bfa2-4318-8814-931d32858bad,finished,1,0,cand_001,3.3513660430908203,1779018476.2677703,correct,,1779018476.26762,,False,True,Pick up the red bottle.,1,"{'plausible': ['cand_001'], 'eliminated': [], 'last_removed': []}",1,0,3.3513660430908203,23,,,Pick up the red bottle.,scene_031::Pick up the red bottle.,pick up the red bottle,0,1,0,0,0,1,bottle,scene_031|clear,14,10,0.2857142857142857,1
trial_20260517_204813_203a79,top_cups_01,main,scene_031,mixed,[],Pick up the green bottle.,clear,vlm_direct,,,,1779018495.209618,/home/haoandong/ask2act/services/a6000_web/artifacts/offline_experiments/top_cups_01/scenes/scene_031/observation.jpg,a69319ae-af9f-4801-9f6f-6f435c84cdc9,finished,1,0,cand_001,5.005268335342407,1779018500.214941,correct,,1779018500.2148318,,False,True,Pick up the green bottle.,1,"{'plausible': ['cand_001'], 'eliminated': [], 'last_removed': []}",1,0,5.005268335342407,25,,,Pick up the green bottle.,scene_031::Pick up the green bottle.,pick up the green bottle,0,1,0,0,0,1,bottle,scene_031|clear,14,10,0.2857142857142857,1
trial_20260517_204837_c5f38a,top_cups_01,main,scene_031,mixed,[],Pick up the green fork.,clear,vlm_direct,,,,1779018518.9394522,/home/haoandong/ask2act/services/a6000_web/artifacts/offline_experiments/top_cups_01/scenes/scene_031/observation.jpg,f9f7678e-9707-4914-8f0e-3703d0135099,finished,1,0,cand_001,3.4738831520080566,1779018522.41348,correct,,1779018522.4132376,,False,True,Pick up the green fork.,1,"{'plausible': ['cand_001'], 'eliminated': [], 'last_removed': []}",1,0,3.4738831520080566,23,,,Pick up the green fork.,scene_031::Pick up the green fork.,pick up the green fork,0,1,0,0,0,1,fork,scene_031|clear,14,10,0.2857142857142857,1
trial_20260517_204858_6b00a0,top_cups_01,main,scene_031,mixed,[],Pick up the blue fork.,clear,first_question,,,,1779018539.7244515,/home/haoandong/ask2act/services/a6000_web/artifacts/offline_experiments/top_cups_01/scenes/scene_031/observation.jpg,5bc3675a-806c-4150-8f33-064482c8493b,finished,1,0,cand_001,5.2014548778533936,1779018544.9259586,correct,,1779018544.9258587,,False,True,Pick up the blue fork.,1,"{'plausible': ['cand_001'], 'eliminated': [], 'last_removed': []}",1,0,5.2014548778533936,22,,,Pick up the blue fork.,scene_031::Pick up the blue fork.,pick up the blue fork,0,1,0,0,0,1,fork,scene_031|clear,14,10,0.2857142857142857,1
trial_20260517_204911_ca9a5c,top_cups_01,main,scene_031,mixed,[],Pick up the red fork.,clear,first_question,,,,1779018553.0181005,/home/haoandong/ask2act/services/a6000_web/artifacts/offline_experiments/top_cups_01/scenes/scene_031/observation.jpg,cf25a9b4-15bd-4785-9b69-e92c4a9f6c8a,finished,1,0,cand_001,4.834368705749512,1779018557.852577,correct,,1779018557.852396,,False,True,Pick up the red fork.,1,"{'plausible': ['cand_001'], 'eliminated': [], 'last_removed': []}",1,0,4.834368705749512,21,,,Pick up the red fork.,scene_031::Pick up the red fork.,pick up the red fork,0,1,0,0,0,1,fork,scene_031|clear,14,10,0.2857142857142857,1
trial_20260517_204931_d6fe41,top_cups_01,main,scene_031,mixed,[],Pick up the red spoon.,clear,random_question,,,,1779018572.3149097,/home/haoandong/ask2act/services/a6000_web/artifacts/offline_experiments/top_cups_01/scenes/scene_031/observation.jpg,8e926545-daec-433d-b0b7-f217b49b913e,finished,1,0,cand_001,6.834259510040283,1779018579.149238,correct,,1779018579.1491177,,False,True,Pick up the red spoon.,1,"{'plausible': ['cand_001'], 'eliminated': [], 'last_removed': []}",1,0,6.834259510040283,22,,,Pick up the red spoon.,scene_031::Pick up the red spoon.,pick up the red spoon,0,1,0,0,0,1,spoon,scene_031|clear,14,10,0.2857142857142857,1
trial_20260517_204945_03c632,top_cups_01,main,scene_031,mixed,[],Pick up the cyan spoon.,clear,random_question,,,,1779018587.3184214,/home/haoandong/ask2act/services/a6000_web/artifacts/offline_experiments/top_cups_01/scenes/scene_031/observation.jpg,02deb0c2-7223-4ab5-97f3-d39115963dde,finished,1,0,cand_001,6.535548210144043,1779018593.8540237,correct,,1779018593.853915,,False,True,Pick up the cyan spoon.,1,"{'plausible': ['cand_001'], 'eliminated': [], 'last_removed': []}",1,0,6.535548210144043,23,,,Pick up the cyan spoon.,scene_031::Pick up the cyan spoon.,pick up the cyan spoon,0,0,0,0,0,0,spoon,scene_031|clear,14,10,0.2857142857142857,5
trial_20260517_205003_11fbfd,top_cups_01,main,scene_031,mixed,[],Pick up the cyan spoon.,clear,vlm_best_question,,,,1779018605.21463,/home/haoandong/ask2act/services/a6000_web/artifacts/offline_experiments/top_cups_01/scenes/scene_031/observation.jpg,e383f0ec-b3ad-4628-b4fd-70cdc6b6f111,finished,1,0,cand_001,1.6906487941741943,1779018606.9053798,correct,,1779018606.9052048,,False,True,Pick up the cyan spoon.,1,"{'plausible': ['cand_001'], 'eliminated': [], 'last_removed': []}",1,0,1.6906487941741943,23,,,Pick up the cyan spoon.,scene_031::Pick up the cyan spoon.,pick up the cyan spoon,0,0,0,0,0,0,spoon,scene_031|clear,14,10,0.2857142857142857,5
trial_20260517_205010_76d90e,top_cups_01,main,scene_031,mixed,[],Pick up the cyan spoon.,clear,vlm_best_question,,,,1779018611.4308953,/home/haoandong/ask2act/services/a6000_web/artifacts/offline_experiments/top_cups_01/scenes/scene_031/observation.jpg,691d1eb9-3bb5-4e83-b18b-3ef57cd8f86e,finished,1,0,cand_001,2.115201234817505,1779018613.5461779,correct,,1779018613.5460298,,False,True,Pick up the cyan spoon.,1,"{'plausible': ['cand_001'], 'eliminated': [], 'last_removed': []}",1,0,2.115201234817505,23,,,Pick up the cyan spoon.,scene_031::Pick up the cyan spoon.,pick up the cyan spoon,0,0,0,0,0,0,spoon,scene_031|clear,14,10,0.2857142857142857,5
trial_20260517_205020_6e96f5,top_cups_01,main,scene_031,mixed,[],Pick up the cyan spoon.,clear,proposed_efe,,,,1779018621.664756,/home/haoandong/ask2act/services/a6000_web/artifacts/offline_experiments/top_cups_01/scenes/scene_031/observation.jpg,3d6814fc-9828-4a94-b644-e6c843daa7b8,finished,1,0,cand_001,7.416669607162476,1779018629.0814784,correct,,1779018629.08137,,False,True,Pick up the cyan spoon.,1,"{'plausible': ['cand_001'], 'eliminated': [], 'last_removed': []}",1,0,7.416669607162476,23,,,Pick up the cyan spoon.,scene_031::Pick up the cyan spoon.,pick up the cyan spoon,0,0,0,0,0,0,spoon,scene_031|clear,14,10,0.2857142857142857,5
trial_20260517_205030_d937ea,top_cups_01,main,scene_031,mixed,[],Pick up the cyan spoon.,clear,proposed_efe,,,,1779018631.3561063,/home/haoandong/ask2act/services/a6000_web/artifacts/offline_experiments/top_cups_01/scenes/scene_031/observation.jpg,f7a7345f-85ec-434a-9502-1d98d645cebe,finished,1,0,cand_001,13.23954463005066,1779018644.595707,correct,,1779018644.5955935,,False,True,Pick up the cyan spoon.,1,"{'plausible': ['cand_001'], 'eliminated': [], 'last_removed': []}",1,0,13.23954463005066,23,,,Pick up the cyan spoon.,scene_031::Pick up the cyan spoon.,pick up the cyan spoon,0,0,0,0,0,0,spoon,scene_031|clear,14,10,0.2857142857142857,5
trial_20260517_205108_757940,top_cups_01,main,scene_031,mixed,[],Pick up the center bottle.,partial,top_score,,,,1779018669.6620028,/home/haoandong/ask2act/services/a6000_web/artifacts/offline_experiments/top_cups_01/scenes/scene_031/observation.jpg,b97ff4b5-da63-4b55-84fc-8831afb6b20c,finished,1,0,cand_001,3.348334550857544,1779018673.0103974,correct,,1779018673.0102797,,False,True,Pick up the center bottle.,1,"{'plausible': ['cand_001'], 'eliminated': [], 'last_removed': []}",1,0,3.348334550857544,26,,,Pick up the center bottle.,scene_031::Pick up the center bottle.,pick up the center bottle,0,0,1,0,0,1,bottle,scene_031|partial,12,4,0.6666666666666667,1
trial_20260517_205134_452bd1,top_cups_01,main,scene_031,mixed,[],Pick up the left spoon.,partial,top_score,,,,1779018695.2594378,/home/haoandong/ask2act/services/a6000_web/artifacts/offline_experiments/top_cups_01/scenes/scene_031/observation.jpg,bfe2465e-1bb4-4201-b990-b2fed035d7be,finished,1,0,cand_001,15.47226858139038,1779018710.731925,correct,,1779018710.731578,,False,True,Pick up the left spoon.,1,"{'plausible': ['cand_001'], 'eliminated': [], 'last_removed': []}",1,0,15.47226858139038,23,,,Pick up the left spoon.,scene_031::Pick up the left spoon.,pick up the left spoon,0,0,1,0,0,1,spoon,scene_031|partial,12,4,0.6666666666666667,7
trial_20260517_205217_56db7c,top_cups_01,main,scene_031,mixed,[],Pick up my fork.,ambiguous,top_score,,,,1779018738.6438975,/home/haoandong/ask2act/services/a6000_web/artifacts/offline_experiments/top_cups_01/scenes/scene_031/observation.jpg,1b9695c7-394d-4c71-8ceb-9a13acfcdf2e,finished,3,0,cand_006,13.104369878768921,1779018751.7483327,correct,,1779018751.7482045,,False,True,Pick up my fork.,3,"{'plausible': ['cand_006'], 'eliminated': ['cand_007', 'cand_008'], 'last_removed': ['cand_007', 'cand_008']}",1,0,13.104369878768921,16,,,Pick up my fork.,scene_031::Pick up my fork.,pick up my fork,1,0,0,0,0,1,fork,scene_031|ambiguous,12,3,0.75,7
trial_20260517_205246_4f59fd,top_cups_01,main,scene_031,mixed,[],Pick up my cup.,ambiguous,top_score,,,,1779018767.8965242,/home/haoandong/ask2act/services/a6000_web/artifacts/offline_experiments/top_cups_01/scenes/scene_031/observation.jpg,1959939d-292e-41f4-bc45-d10cf62d2b43,finished,3,0,cand_001,7.876697540283203,1779211819.816099,wrong,,1779018775.773168,ambiguity_not_solved,True,True,Pick up my cup.,3,"{'plausible': ['cand_001'], 'eliminated': ['cand_002', 'cand_003'], 'last_removed': ['cand_002', 'cand_003']}",0,0,7.876697540283203,15,,,Pick up my cup.,scene_031::Pick up my cup.,pick up my cup,1,0,0,0,0,1,cup,scene_031|ambiguous,12,3,0.75,4
trial_20260517_205307_2ef965,top_cups_01,main,scene_031,mixed,[],Pick up my cup.,ambiguous,random_candidate,,,,1779018788.042368,/home/haoandong/ask2act/services/a6000_web/artifacts/offline_experiments/top_cups_01/scenes/scene_031/observation.jpg,2569e04c-faf5-40d9-88c0-2e47a64ed1ff,finished,3,0,cand_001,32.07858443260193,1779211824.9976776,wrong,,1779018820.120876,wrong_object_selected,True,True,Pick up my cup.,3,"{'plausible': ['cand_001'], 'eliminated': ['cand_002', 'cand_003'], 'last_removed': ['cand_002', 'cand_003']}",0,0,32.07858443260193,15,,,Pick up my cup.,scene_031::Pick up my cup.,pick up my cup,1,0,0,0,0,1,cup,scene_031|ambiguous,12,3,0.75,4
trial_20260517_205346_91fdd5,top_cups_01,main,scene_031,mixed,[],Pick up my fork.,ambiguous,random_candidate,,,,1779018827.828522,/home/haoandong/ask2act/services/a6000_web/artifacts/offline_experiments/top_cups_01/scenes/scene_031/observation.jpg,72d7d39a-084d-4bed-87e8-59724c96d212,finished,3,0,cand_006,18.43567728996277,1779211837.015244,wrong,,1779018846.2641356,ambiguity_not_solved,True,True,Pick up my fork.,3,"{'plausible': ['cand_006'], 'eliminated': ['cand_007', 'cand_008'], 'last_removed': ['cand_007', 'cand_008']}",0,0,18.43567728996277,16,,,Pick up my fork.,scene_031::Pick up my fork.,pick up my fork,1,0,0,0,0,1,fork,scene_031|ambiguous,12,3,0.75,7
trial_20260517_205426_6e3f84,top_cups_01,main,scene_031,mixed,[],Pick up the right fork.,partial,random_candidate,,,,1779018867.886978,/home/haoandong/ask2act/services/a6000_web/artifacts/offline_experiments/top_cups_01/scenes/scene_031/observation.jpg,f4e0d3f0-e136-40be-b566-926e926033ca,finished,1,0,cand_001,5.716801404953003,1779018873.603832,correct,,1779018873.6037326,,False,True,Pick up the right fork.,1,"{'plausible': ['cand_001'], 'eliminated': [], 'last_removed': []}",1,0,5.716801404953003,23,,,Pick up the right fork.,scene_031::Pick up the right fork.,pick up the right fork,0,0,1,0,0,1,fork,scene_031|partial,12,4,0.6666666666666667,3
trial_20260517_205452_42723e,top_cups_01,main,scene_031,mixed,[],Pick up the left spoon.,partial,random_candidate,,,,1779018894.0117998,/home/haoandong/ask2act/services/a6000_web/artifacts/offline_experiments/top_cups_01/scenes/scene_031/observation.jpg,1df0ad26-5ac9-44ca-8298-e351980a4d4b,finished,1,0,cand_001,7.773441791534424,1779018901.785295,correct,,1779018901.7851868,,False,True,Pick up the left spoon.,1,"{'plausible': ['cand_001'], 'eliminated': [], 'last_removed': []}",1,0,7.773441791534424,23,,,Pick up the left spoon.,scene_031::Pick up the left spoon.,pick up the left spoon,0,0,1,0,0,1,spoon,scene_031|partial,12,4,0.6666666666666667,7
trial_20260517_205529_4448e1,top_cups_01,main,scene_031,mixed,[],Pick up the left spoon.,partial,vlm_direct,,,,1779018930.3447022,/home/haoandong/ask2act/services/a6000_web/artifacts/offline_experiments/top_cups_01/scenes/scene_031/observation.jpg,05d2737c-073c-484d-8515-fad95b5731d6,finished,1,0,cand_001,23.691537380218506,1779018954.036299,correct,,1779018954.0361836,,False,True,Pick up the left spoon.,1,"{'plausible': ['cand_001'], 'eliminated': [], 'last_removed': []}",1,0,23.691537380218506,23,,,Pick up the left spoon.,scene_031::Pick up the left spoon.,pick up the left spoon,0,0,1,0,0,1,spoon,scene_031|partial,12,4,0.6666666666666667,7
trial_20260517_205603_493462,top_cups_01,main,scene_031,mixed,[],Pick up the right fork.,partial,vlm_direct,,,,1779018964.8290775,/home/haoandong/ask2act/services/a6000_web/artifacts/offline_experiments/top_cups_01/scenes/scene_031/observation.jpg,74b71d7d-744b-49d7-910a-973b502e6b4d,finished,1,0,cand_001,5.7740232944488525,1779018970.6031563,correct,,1779018970.60305,,False,True,Pick up the right fork.,1,"{'plausible': ['cand_001'], 'eliminated': [], 'last_removed': []}",1,0,5.7740232944488525,23,,,Pick up the right fork.,scene_031::Pick up the right fork.,pick up the right fork,0,0,1,0,0,1,fork,scene_031|partial,12,4,0.6666666666666667,3
trial_20260517_205623_c68924,top_cups_01,main,scene_031,mixed,[],Pick up my fork.,ambiguous,vlm_direct,,,,1779018984.9143255,/home/haoandong/ask2act/services/a6000_web/artifacts/offline_experiments/top_cups_01/scenes/scene_031/observation.jpg,4b20f417-1f7d-4474-a113-5e4b93465e06,finished,3,0,cand_006,105.2120852470398,1779019090.1264853,correct,,1779019090.1263483,,False,True,Pick up my fork.,3,"{'plausible': ['cand_006'], 'eliminated': ['cand_007', 'cand_008'], 'last_removed': ['cand_007', 'cand_008']}",1,0,105.2120852470398,16,,,Pick up my fork.,scene_031::Pick up my fork.,pick up my fork,1,0,0,0,0,1,fork,scene_031|ambiguous,12,3,0.75,7
trial_20260517_205817_25da36,top_cups_01,main,scene_031,mixed,[],Pick up my bottle.,ambiguous,vlm_direct,,,,1779019098.3573673,/home/haoandong/ask2act/services/a6000_web/artifacts/offline_experiments/top_cups_01/scenes/scene_031/observation.jpg,5b77eceb-cbd0-4e61-a5f1-3b54acb51b74,finished,2,0,cand_001,66.45701456069946,1779211857.312487,wrong,,1779019164.814321,ambiguity_not_solved,True,True,Pick up my bottle.,2,"{'plausible': ['cand_001'], 'eliminated': ['cand_002'], 'last_removed': ['cand_002']}",0,0,66.45701456069946,18,,,Pick up my bottle.,scene_031::Pick up my bottle.,pick up my bottle,1,0,0,0,0,1,bottle,scene_031|ambiguous,12,3,0.75,1
trial_20260517_205939_5cc80e,top_cups_01,main,scene_031,mixed,[],Pick up my cup.,ambiguous,first_question,,,,1779019180.8362179,/home/haoandong/ask2act/services/a6000_web/artifacts/offline_experiments/top_cups_01/scenes/scene_031/observation.jpg,16b4b128-20df-4235-8bf5-20ae5b707b1c,finished,3,2,cand_002,75.70045018196106,1779019256.5367284,correct,,1779019256.5366066,,False,True,Pick up my cup.,3,"{'plausible': ['cand_002'], 'eliminated': ['cand_001', 'cand_003'], 'last_removed': ['cand_003']}",1,2,75.70045018196106,15,,,Pick up my cup.,scene_031::Pick up my cup.,pick up my cup,1,0,0,0,0,1,cup,scene_031|ambiguous,12,3,0.75,4
trial_20260517_210110_9b24f4,top_cups_01,main,scene_031,mixed,[],Pick up my fork.,ambiguous,first_question,,,,1779019272.2073042,/home/haoandong/ask2act/services/a6000_web/artifacts/offline_experiments/top_cups_01/scenes/scene_031/observation.jpg,e79468f6-9c2a-4019-aa28-88b96836c7be,finished,3,2,cand_008,188.53011751174927,1779019460.7374773,correct,,1779019460.7373652,,False,True,Pick up my fork.,3,"{'plausible': ['cand_008'], 'eliminated': ['cand_006', 'cand_007'], 'last_removed': ['cand_007']}",1,2,188.53011751174927,16,,,Pick up my fork.,scene_031::Pick up my fork.,pick up my fork,1,0,0,0,0,1,fork,scene_031|ambiguous,12,3,0.75,7
trial_20260517_210440_38ec90,top_cups_01,main,scene_031,mixed,[],Pick up the right fork.,partial,first_question,,,,1779019482.0617535,/home/haoandong/ask2act/services/a6000_web/artifacts/offline_experiments/top_cups_01/scenes/scene_031/observation.jpg,81519a2a-6649-40ad-b472-dcc6e4e5e482,finished,1,0,cand_001,2.8378961086273193,1779019484.8997095,correct,,1779019484.8995948,,False,True,Pick up the right fork.,1,"{'plausible': ['cand_001'], 'eliminated': [], 'last_removed': []}",1,0,2.8378961086273193,23,,,Pick up the right fork.,scene_031::Pick up the right fork.,pick up the right fork,0,0,1,0,0,1,fork,scene_031|partial,12,4,0.6666666666666667,3
trial_20260517_210456_7121e6,top_cups_01,main,scene_031,mixed,[],Pick up the left spoon.,partial,first_question,,,,1779019497.844752,/home/haoandong/ask2act/services/a6000_web/artifacts/offline_experiments/top_cups_01/scenes/scene_031/observation.jpg,b21c26e0-3202-4d9a-86f0-e82113c682ac,finished,1,0,cand_001,20.81913948059082,1779019518.6639497,correct,,1779019518.6638384,,False,True,Pick up the left spoon.,1,"{'plausible': ['cand_001'], 'eliminated': [], 'last_removed': []}",1,0,20.81913948059082,23,,,Pick up the left spoon.,scene_031::Pick up the left spoon.,pick up the left spoon,0,0,1,0,0,1,spoon,scene_031|partial,12,4,0.6666666666666667,7
trial_20260517_210523_fe6463,top_cups_01,main,scene_031,mixed,[],Pick up the left spoon.,partial,random_question,,,,1779019524.698623,/home/haoandong/ask2act/services/a6000_web/artifacts/offline_experiments/top_cups_01/scenes/scene_031/observation.jpg,a7de476f-35ee-485a-bd3d-8e43e54aaa33,finished,1,0,cand_001,30.216219425201416,1779019554.9148943,correct,,1779019554.914789,,False,True,Pick up the left spoon.,1,"{'plausible': ['cand_001'], 'eliminated': [], 'last_removed': []}",1,0,30.216219425201416,23,,,Pick up the left spoon.,scene_031::Pick up the left spoon.,pick up the left spoon,0,0,1,0,0,1,spoon,scene_031|partial,12,4,0.6666666666666667,7
trial_20260517_211739_257144,top_cups_01,main,scene_031,mixed,[],Pick up my fork.,ambiguous,random_question,,,,1779020260.2265549,/home/haoandong/ask2act/services/a6000_web/artifacts/offline_experiments/top_cups_01/scenes/scene_031/observation.jpg,e7762c78-6e0d-4e8c-bed4-ede7bef3e64e,finished,3,1,cand_008,54.295196771621704,1779020314.5219502,correct,,1779020314.5216045,,False,True,Pick up my fork.,3,"{'plausible': ['cand_008'], 'eliminated': ['cand_006', 'cand_007'], 'last_removed': ['cand_006', 'cand_007']}",1,1,54.295196771621704,16,,,Pick up my fork.,scene_031::Pick up my fork.,pick up my fork,1,0,0,0,0,1,fork,scene_031|ambiguous,12,3,0.75,7
trial_20260517_211851_d61c58,top_cups_01,main,scene_031,mixed,[],Pick up my fork.,ambiguous,vlm_best_question,,,,1779020332.3758342,/home/haoandong/ask2act/services/a6000_web/artifacts/offline_experiments/top_cups_01/scenes/scene_031/observation.jpg,47b22dd9-34c8-4481-91e4-02c4698371c2,finished,3,2,cand_007,109.72642207145691,1779020442.1024632,correct,,1779020442.1021068,,False,True,Pick up my fork.,3,"{'plausible': ['cand_007'], 'eliminated': ['cand_006', 'cand_008'], 'last_removed': ['cand_008']}",1,2,109.72642207145691,16,,,Pick up my fork.,scene_031::Pick up my fork.,pick up my fork,1,0,0,0,0,1,fork,scene_031|ambiguous,12,3,0.75,7
trial_20260517_212050_634077,top_cups_01,main,scene_031,mixed,[],Pick up my cup.,ambiguous,vlm_best_question,,,,1779020451.6676426,/home/haoandong/ask2act/services/a6000_web/artifacts/offline_experiments/top_cups_01/scenes/scene_031/observation.jpg,d8f05542-d15d-4afb-bc98-799056bbb3e5,finished,3,2,cand_002,69.5653145313263,1779020521.233163,correct,,1779020521.2328086,,False,True,Pick up my cup.,3,"{'plausible': ['cand_002'], 'eliminated': ['cand_001', 'cand_003'], 'last_removed': ['cand_003']}",1,2,69.5653145313263,15,,,Pick up my cup.,scene_031::Pick up my cup.,pick up my cup,1,0,0,0,0,1,cup,scene_031|ambiguous,12,3,0.75,4
trial_20260517_212237_539870,top_cups_01,main,scene_031,mixed,[],Pick up the left spoon.,partial,vlm_best_question,,,,1779020558.6597743,/home/haoandong/ask2act/services/a6000_web/artifacts/offline_experiments/top_cups_01/scenes/scene_031/observation.jpg,fc0aff0a-468e-4c26-8ceb-73bd32181718,finished,1,0,cand_001,50.08196043968201,1779020608.7419426,correct,,1779020608.7416146,,False,True,Pick up the left spoon.,1,"{'plausible': ['cand_001'], 'eliminated': [], 'last_removed': []}",1,0,50.08196043968201,23,,,Pick up the left spoon.,scene_031::Pick up the left spoon.,pick up the left spoon,0,0,1,0,0,1,spoon,scene_031|partial,12,4,0.6666666666666667,7
trial_20260517_212420_123c64,top_cups_01,main,scene_031,mixed,[],Pick up the right spoon.,partial,proposed_efe,,,,1779020660.8951797,/home/haoandong/ask2act/services/a6000_web/artifacts/offline_experiments/top_cups_01/scenes/scene_031/observation.jpg,3d8dd4ec-6c71-4a68-bb94-f602afa6e5df,finished,1,0,cand_001,28.75748634338379,1779020689.652863,correct,,1779020689.6525502,,False,True,Pick up the right spoon.,1,"{'plausible': ['cand_001'], 'eliminated': [], 'last_removed': []}",1,0,28.75748634338379,24,,,Pick up the right spoon.,scene_031::Pick up the right spoon.,pick up the right spoon,0,0,1,0,0,1,spoon,scene_031|partial,12,4,0.6666666666666667,1
trial_20260517_212504_301af8,top_cups_01,main,scene_031,mixed,[],Pick up the left spoon.,partial,proposed_efe,,,,1779020705.3239853,/home/haoandong/ask2act/services/a6000_web/artifacts/offline_experiments/top_cups_01/scenes/scene_031/observation.jpg,73f1fc59-8369-47f4-9fd0-f36d53a7e758,finished,1,0,cand_001,26.13966155052185,1779020731.4638433,correct,,1779020731.4635305,,False,True,Pick up the left spoon.,1,"{'plausible': ['cand_001'], 'eliminated': [], 'last_removed': []}",1,0,26.13966155052185,23,,,Pick up the left spoon.,scene_031::Pick up the left spoon.,pick up the left spoon,0,0,1,0,0,1,spoon,scene_031|partial,12,4,0.6666666666666667,7
trial_20260517_212724_9e31c4,top_cups_01,main,scene_031,mixed,[],Pick up my fork.,ambiguous,proposed_efe,,,,1779020845.3872106,/home/haoandong/ask2act/services/a6000_web/artifacts/offline_experiments/top_cups_01/scenes/scene_031/observation.jpg,55a03084-f052-4197-b6c5-f689f60a4343,finished,3,1,cand_006,36.91070222854614,1779020882.2981122,correct,,1779020882.2977676,,False,True,Pick up my fork.,3,"{'plausible': ['cand_006'], 'eliminated': ['cand_007', 'cand_008'], 'last_removed': ['cand_007', 'cand_008']}",1,1,36.91070222854614,16,,,Pick up my fork.,scene_031::Pick up my fork.,pick up my fork,1,0,0,0,0,1,fork,scene_031|ambiguous,12,3,0.75,7
trial_20260517_212837_ac8d30,top_cups_01,main,scene_032,mixed,[],Pick up the red cup.,clear,top_score,,,,1779020919.0591779,/home/haoandong/ask2act/services/a6000_web/artifacts/offline_experiments/top_cups_01/scenes/scene_032/observation.jpg,7cdb27e8-fed6-465a-bb99-ce05aface3a0,finished,1,0,cand_001,3.971090078353882,1779020923.030463,correct,,1779020923.0301504,,False,True,Pick up the red cup.,1,"{'plausible': ['cand_001'], 'eliminated': [], 'last_removed': []}",1,0,3.971090078353882,20,,,Pick up the red cup.,scene_032::Pick up the red cup.,pick up the red cup,0,1,0,0,0,1,cup,scene_032|clear,12,11,0.08333333333333337,1
trial_20260517_212900_cc5ab3,top_cups_01,main,scene_032,mixed,[],Pick up the green cup.,clear,top_score,,,,1779020941.7928035,/home/haoandong/ask2act/services/a6000_web/artifacts/offline_experiments/top_cups_01/scenes/scene_032/observation.jpg,e06078da-eb46-49a1-8730-ffd688472637,finished,1,0,cand_001,3.9161112308502197,1779020945.7091205,correct,,1779020945.708793,,False,True,Pick up the green cup.,1,"{'plausible': ['cand_001'], 'eliminated': [], 'last_removed': []}",1,0,3.9161112308502197,22,,,Pick up the green cup.,scene_032::Pick up the green cup.,pick up the green cup,0,1,0,0,0,1,cup,scene_032|clear,12,11,0.08333333333333337,1
